Census Tract,Tract Area (km^2),Intersection Density,Bus-Stop Density,Parking-Lot/Space Density,Length of Interstate Highway,Length of State Highway,Length of Collector Roads,Length of Local Roads,Length of Bicycle Lanes,Length of Bike Trails,Length of Pedestrian Crosswalks,Length of Sidewalks
100100,9.324896540380438,32.708137691311755,1.9303163227659397,1.876428842374573,0.0,2.2373503299080415,11.541518854059508,70.23406607898474,6.962498647216419,0.014235816983028051,10.280523839595059,77.02420223289708
100200,21.318628353251164,18.622211214609223,1.2195906588912842,9.002343324753046,0.0,2.880392091451683,15.441007609421435,153.39790320425666,8.390412943413676,0.0,11.616685027646122,102.6573885506177
100300,8.458021948586921,30.97650982612693,1.537002395952863,7.752312697598962,0.0,1.6138029950664667,5.270564054249196,76.92420037754302,3.0387636045876936,0.0,7.006289242327752,61.299282448508386
110100,31.422197117817753,13.270873403169597,0.8592651843778876,7.223003200834256,0.16161621428453724,3.2256184020226084,35.921598778697074,201.28715043276154,0.9298865631708083,0.0,13.985017345935029,107.79632580622507
002300,19.993454518384553,19.30631845762632,1.30042559559141,1.2854590961309051,0.0,11.624656537658181,14.927692343676116,98.5425520877226,6.0257496451734704,6.014433848326958,12.545811831052255,111.8842577426219
002400,12.582888978275736,18.51721018935101,2.3841901531353233,0.7319193522468518,0.0,0.0,20.293456762971783,63.24244595500471,0.9737194071193944,0.9737194071193944,7.990095090678588,66.79319386872214
002600,7.566040970147125,31.588515174978298,1.4538647151663653,0.9018807381803483,0.0,0.0,14.096258006938912,51.177888529134606,0.041306336757625205,0.0,7.623363353879538,65.88788584541145
002700,7.4389180689843535,10.082111310340034,0.6721407540226689,0.22009021130878914,0.0,0.0,9.990216753050358,25.74650429159653,1.67934409758266,0.0,3.386410170778515,42.33989863324946
002800,7.127894052082418,18.518793774920958,1.1223511378739974,1.930497412322673,0.0,0.0,10.83657829766503,30.781048594398413,0.0,0.0,5.502123167039202,47.730593634273774
003000,14.229476401714459,22.62908282143139,1.0541498208741331,0.4408969653578021,5.002050876041228,5.730219297751065,24.989758801061736,77.53417388733016,0.0,0.0,13.328832730873437,100.75962383251947
003100,13.592546987750364,20.525954425718407,1.2506853951154586,1.1337330504511773,0.0,7.404569466268586,16.0439141340207,80.11480471958188,4.635346445856268,0.0,10.816342273349353,92.54788857179729
170500,9.580387420321234,5.5321353589083655,0.5218995621611666,0.0,0.0,1.8773301165324774,2.7563152318140856,43.87345584215111,0.0,0.0,2.689366890498966,21.178206832515613
170600,16.120652737485916,21.897376349976003,0.6203222762032862,3.4854371943294717,0.0,6.957409551747811,5.0766099879516196,111.65918624671758,3.3411500582848594,0.0,11.564790894433905,84.53299940317281
180200,12.3283486383694,28.714308005392486,1.2978218307522027,0.16355503805703944,0.0,0.0,4.80028707247483,91.78877478600124,1.0776940306660183,0.0,12.148897753932175,97.63110374424754
180300,41.60562015420153,7.426881244763653,0.7210564315304517,0.5549210848629546,0.0,11.648420066841727,31.768131632135272,150.6799192352034,2.580727040462534,0.0,11.23813063524741,98.36001607019361
180400,18.095962755562518,13.925758104389208,0.82891417288031,3.8130546285191422,0.0,0.7753761443145464,16.109693080118454,97.03847899852553,0.0,0.0,7.957559887890296,89.66802917317429
180500,33.867950843452064,7.499715621239236,0.32479083399067554,0.6065607952784535,0.0,13.281727041190475,21.45499648349961,117.28206588627572,0.5431138429189357,0.053240541835190246,9.709721549690917,123.32557281795577
185100,58.36411675667263,6.305244051481811,0.15420433821558777,1.230009477501303,0.0,1.1541711809307764,33.37585770681402,136.08550164137898,16.533030419531883,3.15291800950881,13.156955686043544,119.10130379104507
185200,32.67349456131273,10.926287646706399,0.8263578892467025,2.1447510932609024,0.0,25.758833234972233,29.045272163342084,135.178077196847,0.0,0.0,12.167508887481592,127.84617709266861
000304,36.4114453724786,4.0371921107836375,0.24717502719083495,1.0221199775005285,12.018509307174241,16.919790668022756,19.320399303708374,84.65162271211024,5.957895862225014,5.957895862225014,7.671864302392154,112.22283675102116
170200,24.930613302628775,5.455140567507004,0.12033398310677215,0.8222176961859484,0.0,4.999157582111404,11.800124536828138,91.72946091600578,0.0,0.0,4.866737435323769,30.44544460652006
007100,3.9863764944305924,33.865341165996206,3.010252548088552,1.6589474354386433,0.0,0.0,5.997606252303258,28.3756413999843,2.5549953154945393,0.5646977850637038,3.654093250632162,33.46930809685316
002900,7.118683681924804,13.766590057770626,1.2642786787748534,0.31740302313446533,0.0,0.0,10.636191024458252,28.520960468352605,0.0,0.0,3.837006797335305,48.148566057119666
040100,149.65912818303264,0.07350036134479572,0.020045553094035197,0.3788731305295582,34.91709496470437,35.022492166744115,56.81950019304722,330.4386501466192,0.0,0.0,0.3236162575312423,132.70041659473657
020100,20.622938377481645,17.650249122474932,1.1637526893939516,4.047582384380922,0.0,4.847331024385755,15.643534210679231,112.34295440341558,1.82748741315661,1.0791256664104407,10.711508225500245,89.29211151666384
000202,85.36683123213784,1.9445491604180147,0.23428303137566442,2.5956947699815656,40.32516003426656,20.071601556649647,54.343584462589064,237.9103585097221,20.21128863885418,14.511317225243413,7.304024992063754,179.3625504987208
013500,2.7475596661825477,30.208625138001093,3.275634051108552,4.272184811445291,0.0,0.5695771734800592,5.367534208752533,16.03072958060527,2.678709894259232,0.0,2.709577561117651,20.18042004595887
015700,5.278750224461068,36.751123230083564,2.6521429135111854,2.737031101147178,0.0,3.1494861405811667,3.9952373173447926,33.793460331824484,2.8872879498524755,0.0,6.685377569642824,44.18670307864173
000400,26.175602670080423,3.934961929939913,0.6112562221265885,2.904459524559751,18.753213474006703,14.311024488671071,19.607508546130646,69.52827534518062,20.847760629156564,10.063746874429498,4.526133282524127,50.47563028643698
000501,43.89408888248706,4.419729511173484,0.4784243285290885,2.486206635591523,9.048812552230437,19.11441436295008,23.394865593559253,122.95879098592502,2.6006610839712385,2.6006610839712385,8.755694157469538,102.60500293006496
000502,19.334664518961414,13.395629375725651,0.6723674976232953,2.7683608749649347,6.105769592109085,11.991606355252179,11.259741150549234,91.3793049230519,0.0,0.0,9.58569714226996,80.21509947270799
000600,42.120851317473935,8.760506695811237,0.5935302639438508,3.716202742200641,0.0,15.929215414069223,21.209867899028563,180.8110531234307,0.0,0.0,15.075446466966136,172.02601109280948
000700,42.45856378035297,2.6378659574873855,0.3532856193063462,1.1241155049848,0.0,14.379034735161692,13.475092061156998,157.55176272065447,0.0,0.0,2.9406756882888323,83.82377117746714
000800,32.928672970076626,4.646406496217936,0.3340553690091327,0.5718263589679266,0.0,6.136397608964768,25.543706585755256,116.63613475744216,0.0,0.0,5.521891991236523,113.5063560477083
019900,16.91283347586181,19.74831718627684,0.7095203779500661,1.6064276205298003,0.0,5.846251997081125,23.939208871673276,83.92808038432861,3.1505319471089805,3.1505319471089805,11.77586419899641,104.02031642795853
030100,78.90592643116318,0.9378256278957314,0.025346638591776525,1.086796125088919,15.42572493628793,11.040759242976787,20.314365643055588,301.3817499830677,11.19304401467473,0.0,2.207620257249623,141.0727517912127
091200,25.666326603764155,14.143044526939176,1.6363853171665161,7.03543312088895,0.0,0.0,24.861074853362556,127.34408900629732,18.691616469657788,2.713913789445167,10.093385666309729,121.01348168919414
002200,12.384489751189212,9.366554644599805,0.9689539287517039,0.31601700863857585,0.0,10.025782157168257,3.5705787836240614,37.8025425589486,8.56772266272136,7.262508516630839,4.564953439434693,51.775268200409386
090100,48.86695458534284,2.680748188864877,0.1841735396930068,2.6491621043017646,17.48849779723674,15.793545396181356,18.582318119270692,170.85592169296567,22.959588789008112,3.4174263071775335,3.4508655200304315,98.7674794945536
170400,16.936780808612028,8.797421522054318,0.0,0.0,0.0,0.1901764045325749,17.414596534591194,59.0598407399497,0.0,0.0,6.004396093408261,51.825266460603984
004600,7.412368289960226,33.9972314032648,1.6189157811078476,0.9292688762906837,0.0,2.7583215605664324,8.499817119849439,46.853268658823055,0.120111644793323,0.0,8.701008350794007,60.91914826895988
019300,9.577882211533373,20.985850061714306,0.0,0.33337096375811776,0.0,0.0,8.42483026123382,51.89247945660778,0.8995647851049742,0.0,8.604321599254455,72.7108641255034
016900,5.180084229535079,33.78323445055381,1.9304705400316466,1.4478687927393015,0.0,0.0,10.250110475129766,34.00249462963054,1.0529483416564986,0.0,6.753322856696886,44.949900633798805
020200,10.302356450318667,20.383686102561942,0.4853258595848082,2.2217881468831964,0.0,2.9347584361960495,11.349695296217753,58.58114443399919,0.0,0.0,7.001589364638051,68.99109711349973
060200,87.3918863495677,5.7442403519246525,0.5721354932195869,3.649496511810798,44.874124831784066,22.62871778836403,50.38591793992049,408.31549098327827,27.016551397021942,6.662900874641245,12.833114369545616,162.2816341016563
100600,7.515925730447114,13.704233343172305,0.798304854942076,0.6867173996294387,0.0,1.9656709350258257,7.273215723571366,29.863348965161197,0.0032405580498740903,0.0,3.8514935666027377,51.8968448117463
000900,38.03076178074704,4.2071205652525085,0.6047735812550481,1.604031231364356,0.0,11.245769010806214,28.5156248662174,138.02730498393282,13.961988287352446,11.042998338700215,5.669541055666061,89.08236313988655
003200,8.816214776710094,28.356840926837236,1.1342736370734894,1.0848530128134757,0.0,4.0327915334983455,7.6299702404848,59.44363661831154,1.0711802321882715,0.0,8.99367798992431,67.10951196503066
003300,15.951212635501173,22.81958170314137,1.5045878046027277,1.9157384837862015,0.0,9.778539985205144,22.11941824379115,92.27582042853444,3.558235687713986,0.0,13.882454544102647,112.11800639109909
018300,7.30554020706224,29.977249292022712,1.7794714191611656,1.7007537382782563,0.0,3.8181022724832596,6.081072175327897,47.3336122767535,0.0011183458921415583,0.0,5.825857257244495,51.5618463505526
018400,7.928388537046187,17.910323054488416,0.8829032491649219,3.532510787668111,0.0,2.437666483551852,3.7006229277171827,36.916557069747086,5.188990181126207,0.0,4.964711327793605,43.326361904073345
180100,48.67196425267816,5.896618400483147,0.22600279583733315,0.3426089302938964,0.0,0.0,14.077651247045678,91.27249065289014,19.768422774389478,1.9639384163123164,10.810316890942339,82.67587466096921
000201,85.75198943823656,1.4227075173325432,0.1749230554097389,0.8098551675258782,0.0,34.48074866249331,19.113506364118383,153.60265426643036,3.016193583199377,3.016193583199377,3.914566763877557,83.40770544567845
000301,21.542450254248628,0.7427195983355914,0.0,0.4161404729136988,10.820543068192727,10.392561161839897,2.6472932620317766,48.89292396002743,0.23411869437096244,0.10900491170999628,0.7180442003712301,49.62405621953829
000302,19.914222988696682,2.360122211480569,0.5021536620171423,3.4318873441232043,22.311354820242833,2.19626887928481,16.807570554207388,79.11591199050474,0.8647467636831007,0.8647467636831007,1.6508097906130805,49.8033478845547
000303,17.30092461035651,2.6010170562249915,0.0,0.174260974184478,5.749300910278131,9.015641681641904,7.7396526923722,35.06067901238706,3.881653565453905,3.881653565453905,2.499060217273385,50.66792313699461
002500,6.017617593630246,28.416561428065236,2.3265021052217154,0.3187194147066367,0.0,0.0,9.22110479680805,35.86191577013291,0.0,0.0,6.495980564602553,47.58901779427655
990000,26342.163490655403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100400,15.074665101101163,18.04351859068041,1.5920751697659186,8.190242265441611,0.0,3.499462864994569,16.06774439287362,103.92623445372818,5.465263012075757,0.0,7.765188939043988,69.3060536880813
003400,22.136459616570573,18.250434215667436,1.1293585529497174,3.021790632330686,0.0,10.26212243192191,18.012602350014667,128.5176005919328,1.9930626596806529,0.0,15.679107339166352,137.4061871039796
005900,9.226129863631408,32.40795484340966,2.4929196033392045,1.1249488786693342,0.0,4.04626729223419,14.17731609941206,51.56140032354252,0.0,0.0,12.956121938525316,83.51816489325748
004400,25.944701835672447,14.762166180433702,1.0406749004483289,4.317285905570727,0.0,12.456582652572907,13.214855124505762,131.31572639880773,9.76077812218387,8.608122899808189,10.09090058556193,109.7974741616071
170300,13.918489050993063,15.015997730377793,0.0,0.6020486655040478,0.0,0.0,11.378041928423622,71.77207223922716,6.2341737562157515,5.559734366152083,8.109622415959457,64.1394636971243
007000,7.1941888286159825,27.522213374831757,2.3630183200613124,0.6663501554002638,0.0,0.0,10.51297267353343,47.236742445324154,0.0,0.0,6.724354873030977,53.95178935343576
035100,61.359090569854494,0.40743759022208215,0.0,0.10040026835968027,0.0,14.03904755185299,5.216230724011243,126.09127422546148,13.90898401338746,0.0,0.744925837511916,48.49561089607947
120400,52.00799592331198,4.018612836152723,0.46146750271610215,2.2576388545666775,38.91027281740544,22.545647186111196,44.738792342789665,198.79604403474076,7.116209386788857,6.035764830426041,6.367145465135279,86.01753359431969
009500,5.533356005135262,24.939656850549344,0.36144430218187457,0.36347772170202186,2.940732127057614,0.0,10.083775709335194,26.682564323120914,0.0,0.0,5.3287514159669485,42.97268191409179
016000,4.288043342925062,25.41951917996387,1.8656527838505592,1.1551404221263035,0.0,3.5209164766653607,1.708754134023638,31.04873987776628,1.6691303615513529,0.00319815936498173,3.2082093001700698,34.23961947291135
013400,6.092070728514124,35.45592453301722,1.3131823901117488,2.744717513528343,8.983138507394218,0.4509710940379633,10.839531283523353,43.56267773400616,1.5841268987021027,0.34709108666389915,6.407093581441853,42.71616333573762
021700,138.73309796048818,3.6328749765505957,0.3604042635466861,3.2009771521889387,66.45070014788554,26.89862707054972,77.2986006090983,388.8112237585954,0.0,0.0,17.636260561752273,223.89402949263916
004500,7.447232004356491,27.7955621469707,2.5512834820890977,0.5806189270666811,10.690315272874665,3.2449607884394593,11.919038995219863,43.42439738114123,0.0,0.0,7.231725592031861,57.18036366331084
003600,10.91938857914558,26.741424016879197,1.7400241654818656,11.863723487037849,0.0,13.608941187948703,10.67566466885086,97.95113389565063,0.8462677258663422,0.0,11.540543274575002,60.18229173395375
018500,20.34911273213418,13.808955884167888,1.081128218689301,4.26819726794122,29.11976239638472,9.210641419625667,21.453260192802713,99.28655035170745,2.1175128581950093,2.067540459026601,9.12298067756297,72.41812351540523
018100,12.65407482783396,12.407070618443168,0.31610371002402976,1.383477380073538,0.0,3.6775019357842664,8.86540639518846,34.94533041176767,3.6879307780046457,0.0,3.5470079320682,45.17172460284706
021200,20.97685408929115,8.580886306106853,0.6674022682527553,3.0550212077614107,6.577791972233154,3.154070178015514,17.42757285614193,93.55408962863105,0.0,0.0,4.826187737679846,58.0904703834128
021300,13.871536732996738,9.011258262587294,0.5767205288055868,6.622101027639288,0.0,3.6139851674584293,17.042105661577374,51.2300791033866,0.0,0.0,3.9574321176482985,41.3627277205443
186100,5.471883230265381,36.18498269569199,1.8275243785703026,0.8646939727665728,0.0,0.0,5.486857917467081,39.672349744904096,0.0,0.0,5.906355324636332,43.39574301922581
186300,13.311984677064665,39.73862747238725,3.8311342175647445,16.86550921247529,24.047876939277202,14.626811947961457,39.985504916446395,69.27346598626153,4.688300801385188,0.0,14.262813324799154,112.69424917162361
185300,79.21283684008499,5.9586301769860155,0.4797202261132809,5.7624266762166085,45.84807848432693,22.177674711455882,59.14608898992294,330.0099899792169,19.145180444523376,7.858589767910082,11.994943182585102,152.93819909959927
060101,47.33712655653325,2.175881966071395,0.35912614973993895,2.9918341014617575,11.14328973113567,6.835632855078411,31.816035791167042,170.3656613646094,22.751721487402325,3.5391588160730447,3.7781677814575563,49.828793416334356
186800,61.77152758481562,7.462985262377108,0.37233982870861926,12.677960671759017,47.07835477935009,9.942764170924114,39.458019887299095,374.5038317998923,39.55644832676249,6.162770429188492,10.731751183081037,173.92343110720532
185700,7.25652111058836,29.766329720287505,2.6183345587289937,2.57229987540631,0.0,0.0,10.026484353209145,50.08307301503924,0.0,0.0,6.34569819673354,52.64536129886049
017100,7.32785134018259,23.199160587196637,1.5011221556421352,2.9211991624621287,0.0,0.0,8.727341597715972,45.18622559504981,2.7289700407886657,0.0,5.2246017290254425,50.07239488909746
021800,9.468051644620129,10.878690132465211,0.21123670160126623,7.831230834330224,0.0,2.842944382541825,3.6002919289237663,52.228000950103585,0.0,0.0,4.171494738154148,40.961773851051454
035200,41.8964804959461,1.4321012001427087,0.1909468266856945,1.7087707566898418,0.0,0.0,44.27880628492804,147.70705098826494,0.0,0.0,1.6697768924977718,91.65138003670441
020300,15.738070875497113,16.647529552552246,0.635401891318788,0.3408375438705948,0.0,0.0,16.908155748098512,92.5589502149378,0.0,0.0,7.993555326491253,83.34764040831718
020400,5.304956673505533,35.06154931084302,1.8850295328410227,1.8068179584027426,0.0,0.0,8.192380552381636,40.14832567806399,0.0,0.0,5.312958454321414,42.53706652653885
020500,5.180942928630044,32.04049963235053,1.351105406183456,0.9282222098336361,0.0,0.0,4.20677854798267,41.321320794262625,0.0,0.0,5.098420009875377,42.30970878718244
020600,14.386210202604522,23.56423236041876,0.6255990892146573,1.0112302937198137,0.0,5.597094124551341,14.127611069664734,84.26655940762797,0.004361622183695454,0.0,11.508980867287951,96.65186225255488
020700,19.282923997138102,20.380726494505062,0.9853277440091507,0.9705284098651706,0.0,0.0,13.3380820667535,108.94373749555048,0.0,0.0,12.542458930342411,116.1114184838737
020800,12.052799878833214,19.08270296629744,0.7467144638985954,0.352264262075875,0.0,7.585304474371025,7.6744064343071825,61.51946184571618,2.0368789900969233,1.1295819602825743,7.534324311422662,79.32019955528725
020900,10.97375633077359,16.493896396480356,0.18225299885613652,1.1408462953674066,0.0,2.697053392740048,9.19222225777182,43.75225668515106,3.698159685617087,0.0,7.753019068836387,70.97398767991538
021000,13.808957814077742,10.572847130516845,0.36208380583961797,0.49149226638399635,0.0,3.1452154208463394,6.464546504422298,45.92287569984729,0.2739079246713993,0.0,4.009533756078114,59.802268245331824
